2019-11-04 10:21:19,376 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Starting FunEscaladeApplication on DESKTOP-K7ITJNJ with PID 9520 (C:\Users\Utilisateur\eclipse-workspace\EscaladeBootCurrent\target\classes started by Utilisateur in C:\Users\Utilisateur\eclipse-workspace\EscaladeBootCurrent)
2019-11-04 10:21:19,383 DEBUG com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Running with Spring Boot v2.1.0.RELEASE, Spring v5.1.2.RELEASE
2019-11-04 10:21:19,384 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] The following profiles are active: prod
2019-11-04 10:21:24,286 ERROR org.springframework.boot.SpringApplication [restartedMain] Application run failed
org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'connectController': Unsatisfied dependency expressed through field 'utilisateurServices'; nested exception is org.springframework.beans.factory.NoSuchBeanDefinitionException: No qualifying bean of type 'com.jonathanweb.funescalade.service.UtilisateurServices' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {@org.springframework.beans.factory.annotation.Autowired(required=true)}
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:596)
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:90)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessProperties(AutowiredAnnotationBeanPostProcessor.java:374)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1378)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:575)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:498)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:320)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:222)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:318)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:846)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:863)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:546)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:140)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:775)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:397)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:316)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1260)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1248)
	at com.jonathanweb.funescalade.FunEscaladeApplication.main(FunEscaladeApplication.java:33)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at org.springframework.boot.devtools.restart.RestartLauncher.run(RestartLauncher.java:49)
Caused by: org.springframework.beans.factory.NoSuchBeanDefinitionException: No qualifying bean of type 'com.jonathanweb.funescalade.service.UtilisateurServices' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {@org.springframework.beans.factory.annotation.Autowired(required=true)}
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.raiseNoMatchingBeanFound(DefaultListableBeanFactory.java:1646)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1205)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1166)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:593)
	... 24 common frames omitted
2019-11-04 10:22:46,441 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Starting FunEscaladeApplication on DESKTOP-K7ITJNJ with PID 2564 (C:\Users\Utilisateur\eclipse-workspace\EscaladeBootCurrent\target\classes started by Utilisateur in C:\Users\Utilisateur\eclipse-workspace\EscaladeBootCurrent)
2019-11-04 10:22:46,444 DEBUG com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Running with Spring Boot v2.1.0.RELEASE, Spring v5.1.2.RELEASE
2019-11-04 10:22:46,445 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] The following profiles are active: prod
2019-11-04 10:22:52,678 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Started FunEscaladeApplication in 6.572 seconds (JVM running for 7.238)
2019-11-04 10:22:52,755 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customers found with findAll():
2019-11-04 10:22:52,755 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] -------------------------------
2019-11-04 10:22:52,886 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=3, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,890 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=40, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,890 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=41, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,890 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=42, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,890 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=43, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,890 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=44, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,890 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=45, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=46, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=47, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=48, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=49, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=50, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=51, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=52, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=53, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=54, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=55, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=56, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=57, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=58, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,891 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=59, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=60, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=61, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=62, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=63, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=64, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=65, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=66, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=67, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=68, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=69, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=70, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=71, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=72, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=73, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,892 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=74, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=75, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=76, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=77, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=78, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=79, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=80, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=81, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=82, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=83, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=84, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=85, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=86, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=87, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=88, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=89, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=90, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=91, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,893 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=92, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=93, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=94, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=95, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=96, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=97, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=98, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=99, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=100, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=101, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=102, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=103, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=104, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=105, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=106, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=107, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,894 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=108, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,895 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=109, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,895 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=110, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,895 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=111, firstName='David', lastName='Palmer']
2019-11-04 10:22:52,895 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=112, firstName='Michelle', lastName='Dessler']
2019-11-04 10:22:52,895 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=113, firstName='Jack', lastName='Bauer']
2019-11-04 10:22:52,895 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=114, firstName='Chloe', lastName='O'Brian']
2019-11-04 10:22:52,895 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=115, firstName='Kim', lastName='Bauer']
2019-11-04 10:22:52,895 INFO com.jonathanweb.funescalade.FunEscaladeApplication [restartedMain] Customer[id=116, firstName='David', lastName='Palmer']
